Feb 26 18:13:46 cs219-laptop kernel: [ 1478.769628] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 1, tx_rate: 54M, loss ratio: 0, window size: 80
Feb 26 18:14:12 cs219-laptop kernel: [ 1480.261255] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 12031, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:14:12 cs219-laptop kernel: [ 1480.268235] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 12111, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:14:12 cs219-laptop kernel: [ 1480.274185] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 12191, tx_rate: 48M, loss ratio: 15, window size: 80
Feb 26 18:14:12 cs219-laptop kernel: [ 1480.293099] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 12271, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:14:13 cs219-laptop kernel: [ 1480.300009] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 12351, tx_rate: 48M, loss ratio: 20, window size: 80
Feb 26 18:14:13 cs219-laptop kernel: [ 1480.309254] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 12431, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:14:13 cs219-laptop kernel: [ 1480.320322] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 12511, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:14:13 cs219-laptop kernel: [ 1480.326530] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 12591, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:14:13 cs219-laptop kernel: [ 1480.332741] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 12671, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:14:13 cs219-laptop kernel: [ 1480.340800] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 12751, tx_rate: 48M, loss ratio: 18, window size: 80
Feb 26 18:14:14 cs219-laptop kernel: [ 1480.357138] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 12831, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:14:14 cs219-laptop kernel: [ 1480.363061] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 12911, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:14:14 cs219-laptop kernel: [ 1480.369034] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 12991, tx_rate: 48M, loss ratio: 16, window size: 80
Feb 26 18:14:14 cs219-laptop kernel: [ 1480.381546] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 13071, tx_rate: 48M, loss ratio: 18, window size: 80
Feb 26 18:14:14 cs219-laptop kernel: [ 1480.389066] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 13151, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:14:14 cs219-laptop kernel: [ 1480.406375] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 13231, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:14:15 cs219-laptop kernel: [ 1480.424819] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 13311, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:14:15 cs219-laptop kernel: [ 1480.432599] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 13391, tx_rate: 48M, loss ratio: 5, window size: 80
Feb 26 18:14:15 cs219-laptop kernel: [ 1480.441231] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 13471, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:14:15 cs219-laptop kernel: [ 1480.448426] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 13551, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:14:15 cs219-laptop kernel: [ 1480.461483] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 13631, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:14:15 cs219-laptop kernel: [ 1480.467467] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 13711, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:14:16 cs219-laptop kernel: [ 1480.478857] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 13791, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:14:16 cs219-laptop kernel: [ 1480.489042] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 13871, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:14:16 cs219-laptop kernel: [ 1480.494917] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 13951, tx_rate: 54M, loss ratio: 4, window size: 80
Feb 26 18:14:16 cs219-laptop kernel: [ 1480.504398] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 14031, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:14:17 cs219-laptop kernel: [ 1480.512657] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 14111, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:14:17 cs219-laptop kernel: [ 1480.518572] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 14191, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:14:17 cs219-laptop kernel: [ 1480.524570] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 14271, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:14:17 cs219-laptop kernel: [ 1480.532711] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 14351, tx_rate: 48M, loss ratio: 15, window size: 80
Feb 26 18:14:17 cs219-laptop kernel: [ 1480.537986] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 14431, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:14:17 cs219-laptop kernel: [ 1480.548039] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 14511, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:14:17 cs219-laptop kernel: [ 1480.554835] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 14591, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:14:17 cs219-laptop kernel: [ 1480.564072] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 14671, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:14:18 cs219-laptop kernel: [ 1480.577076] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 14751, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:14:18 cs219-laptop kernel: [ 1480.585559] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 14831, tx_rate: 48M, loss ratio: 16, window size: 80
Feb 26 18:14:18 cs219-laptop kernel: [ 1480.592379] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 14911, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:14:18 cs219-laptop kernel: [ 1480.615540] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 14991, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:14:19 cs219-laptop kernel: [ 1480.626798] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 15071, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:14:19 cs219-laptop kernel: [ 1480.633698] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 15151, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:14:19 cs219-laptop kernel: [ 1480.640716] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 15231, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:14:19 cs219-laptop kernel: [ 1480.646973] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 15311, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:14:19 cs219-laptop kernel: [ 1480.655414] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 15391, tx_rate: 48M, loss ratio: 15, window size: 80
Feb 26 18:14:19 cs219-laptop kernel: [ 1480.677839] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 15471, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:14:20 cs219-laptop kernel: [ 1480.683564] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 15551, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:14:20 cs219-laptop kernel: [ 1480.690373] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 15631, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:14:20 cs219-laptop kernel: [ 1480.696359] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 15711, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:14:20 cs219-laptop kernel: [ 1480.705386] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 15791, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:14:20 cs219-laptop kernel: [ 1480.713264] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 15871, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:14:20 cs219-laptop kernel: [ 1480.730516] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 15951, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:14:21 cs219-laptop kernel: [ 1480.746795] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 16031, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:14:21 cs219-laptop kernel: [ 1480.753379] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 16111, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:14:21 cs219-laptop kernel: [ 1480.760414] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 16191, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:14:21 cs219-laptop kernel: [ 1480.766076] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 16271, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:14:21 cs219-laptop kernel: [ 1480.771255] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 16351, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:14:21 cs219-laptop kernel: [ 1480.778925] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 16431, tx_rate: 48M, loss ratio: 16, window size: 80
Feb 26 18:14:21 cs219-laptop kernel: [ 1480.784262] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 16511, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:14:21 cs219-laptop kernel: [ 1480.793402] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 16591, tx_rate: 48M, loss ratio: 20, window size: 80
Feb 26 18:14:22 cs219-laptop kernel: [ 1480.799218] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 16671, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:14:22 cs219-laptop kernel: [ 1480.804311] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 16751, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:14:22 cs219-laptop kernel: [ 1480.810755] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 16831, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:14:22 cs219-laptop kernel: [ 1480.816939] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 16911, tx_rate: 48M, loss ratio: 17, window size: 80
Feb 26 18:14:22 cs219-laptop kernel: [ 1480.826887] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 16991, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:14:22 cs219-laptop kernel: [ 1480.832587] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 17071, tx_rate: 48M, loss ratio: 17, window size: 80
Feb 26 18:14:22 cs219-laptop kernel: [ 1480.850358] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 17151, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:14:22 cs219-laptop kernel: [ 1480.857639] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 17231, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:14:23 cs219-laptop kernel: [ 1480.864813] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 17311, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:14:23 cs219-laptop kernel: [ 1480.873160] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 17391, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:14:23 cs219-laptop kernel: [ 1480.889597] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 17471, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:14:23 cs219-laptop kernel: [ 1480.895334] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 17551, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:14:23 cs219-laptop kernel: [ 1480.902539] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 17631, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:14:24 cs219-laptop kernel: [ 1480.909233] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 17711, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:14:24 cs219-laptop kernel: [ 1480.919139] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 17791, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:14:24 cs219-laptop kernel: [ 1480.926254] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 17871, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:14:24 cs219-laptop kernel: [ 1480.931632] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 17951, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:14:24 cs219-laptop kernel: [ 1480.937825] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 18031, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:14:24 cs219-laptop kernel: [ 1480.946525] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 18111, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:14:24 cs219-laptop kernel: [ 1480.965559] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 18191, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:14:25 cs219-laptop kernel: [ 1480.972712] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 18271, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:14:25 cs219-laptop kernel: [ 1480.980968] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 18351, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:14:25 cs219-laptop kernel: [ 1480.989898] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 18431, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:14:25 cs219-laptop kernel: [ 1480.998223] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 18511, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:14:25 cs219-laptop kernel: [ 1481.004430] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 18591, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:14:26 cs219-laptop kernel: [ 1481.012206] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 18671, tx_rate: 48M, loss ratio: 16, window size: 80
Feb 26 18:14:26 cs219-laptop kernel: [ 1481.019661] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 18751, tx_rate: 48M, loss ratio: 18, window size: 80
Feb 26 18:14:26 cs219-laptop kernel: [ 1481.031432] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 18831, tx_rate: 48M, loss ratio: 16, window size: 80
Feb 26 18:14:26 cs219-laptop kernel: [ 1481.038930] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 18911, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:14:26 cs219-laptop kernel: [ 1481.061838] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 18991, tx_rate: 48M, loss ratio: 20, window size: 80
Feb 26 18:14:27 cs219-laptop kernel: [ 1481.070313] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 19071, tx_rate: 48M, loss ratio: 17, window size: 80
Feb 26 18:14:27 cs219-laptop kernel: [ 1481.079921] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 19151, tx_rate: 48M, loss ratio: 15, window size: 80
Feb 26 18:14:27 cs219-laptop kernel: [ 1481.087112] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 19231, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:14:27 cs219-laptop kernel: [ 1481.094836] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 19311, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:14:27 cs219-laptop kernel: [ 1481.101287] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 19391, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:14:28 cs219-laptop kernel: [ 1481.106885] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 19471, tx_rate: 48M, loss ratio: 5, window size: 80
Feb 26 18:14:28 cs219-laptop kernel: [ 1481.113909] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 19551, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:14:28 cs219-laptop kernel: [ 1481.126204] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 19631, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:14:28 cs219-laptop kernel: [ 1481.136506] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 19711, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:14:28 cs219-laptop kernel: [ 1481.142761] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 19791, tx_rate: 48M, loss ratio: 18, window size: 80
Feb 26 18:14:29 cs219-laptop kernel: [ 1481.152058] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 19871, tx_rate: 48M, loss ratio: 15, window size: 80
Feb 26 18:14:29 cs219-laptop kernel: [ 1481.158680] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 19951, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:14:29 cs219-laptop kernel: [ 1481.166113] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 20031, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:14:29 cs219-laptop kernel: [ 1481.174465] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 20111, tx_rate: 48M, loss ratio: 20, window size: 80
Feb 26 18:14:29 cs219-laptop kernel: [ 1481.188908] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 20191, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:14:30 cs219-laptop kernel: [ 1481.210125] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 20271, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:14:30 cs219-laptop kernel: [ 1481.219237] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 20351, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:14:30 cs219-laptop kernel: [ 1481.226114] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 20431, tx_rate: 48M, loss ratio: 17, window size: 80
Feb 26 18:14:30 cs219-laptop kernel: [ 1481.233382] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 20511, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:14:30 cs219-laptop kernel: [ 1481.252575] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 20591, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:14:31 cs219-laptop kernel: [ 1481.260715] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 20671, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:14:31 cs219-laptop kernel: [ 1481.269831] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 20751, tx_rate: 48M, loss ratio: 16, window size: 80
Feb 26 18:14:31 cs219-laptop kernel: [ 1481.281306] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 20831, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:14:31 cs219-laptop kernel: [ 1481.293154] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 20911, tx_rate: 48M, loss ratio: 17, window size: 80
Feb 26 18:14:32 cs219-laptop kernel: [ 1481.300073] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 20991, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:14:32 cs219-laptop kernel: [ 1481.307271] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 21071, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:14:32 cs219-laptop kernel: [ 1481.316434] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 21151, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:14:32 cs219-laptop kernel: [ 1481.324396] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 21231, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:14:32 cs219-laptop kernel: [ 1481.343601] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 21311, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:14:33 cs219-laptop kernel: [ 1481.353458] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 21391, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:14:33 cs219-laptop kernel: [ 1481.368020] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 21471, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:14:33 cs219-laptop kernel: [ 1481.374797] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 21551, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:14:34 cs219-laptop kernel: [ 1481.383270] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 21631, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:14:34 cs219-laptop kernel: [ 1481.390126] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 21711, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:14:34 cs219-laptop kernel: [ 1481.398952] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 21791, tx_rate: 48M, loss ratio: 23, window size: 80
Feb 26 18:14:34 cs219-laptop kernel: [ 1481.410466] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 21871, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:14:34 cs219-laptop kernel: [ 1481.430984] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 21951, tx_rate: 36M, loss ratio: 25, window size: 50
Feb 26 18:14:35 cs219-laptop kernel: [ 1481.452192] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 22001, tx_rate: 36M, loss ratio: 12, window size: 50
Feb 26 18:14:35 cs219-laptop kernel: [ 1481.457177] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 22051, tx_rate: 36M, loss ratio: 15, window size: 50
Feb 26 18:14:35 cs219-laptop kernel: [ 1481.461402] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 22101, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:14:35 cs219-laptop kernel: [ 1481.469480] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 22181, tx_rate: 48M, loss ratio: 17, window size: 80
Feb 26 18:14:35 cs219-laptop kernel: [ 1481.483746] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 22261, tx_rate: 48M, loss ratio: 16, window size: 80
Feb 26 18:14:35 cs219-laptop kernel: [ 1481.490354] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 22341, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:14:36 cs219-laptop kernel: [ 1481.503351] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 22421, tx_rate: 48M, loss ratio: 17, window size: 80
Feb 26 18:14:36 cs219-laptop kernel: [ 1481.509223] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 22501, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:14:36 cs219-laptop kernel: [ 1481.522001] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 22581, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:14:36 cs219-laptop kernel: [ 1481.532590] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 22661, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:14:36 cs219-laptop kernel: [ 1481.552712] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 22741, tx_rate: 48M, loss ratio: 15, window size: 80
Feb 26 18:14:37 cs219-laptop kernel: [ 1481.565409] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 22821, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:14:37 cs219-laptop kernel: [ 1481.578087] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 22901, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:14:37 cs219-laptop kernel: [ 1481.585887] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 22981, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:14:37 cs219-laptop kernel: [ 1481.592443] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 23061, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:14:37 cs219-laptop kernel: [ 1481.598519] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 23141, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:14:37 cs219-laptop kernel: [ 1481.608262] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 23221, tx_rate: 48M, loss ratio: 14, window size: 80
Feb 26 18:14:38 cs219-laptop kernel: [ 1481.613563] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 23301, tx_rate: 48M, loss ratio: 11, window size: 80
Feb 26 18:14:38 cs219-laptop kernel: [ 1481.619548] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 23381, tx_rate: 48M, loss ratio: 6, window size: 80
Feb 26 18:14:38 cs219-laptop kernel: [ 1481.624538] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 23461, tx_rate: 48M, loss ratio: 12, window size: 80
Feb 26 18:14:38 cs219-laptop kernel: [ 1481.629235] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 23541, tx_rate: 48M, loss ratio: 9, window size: 80
Feb 26 18:14:38 cs219-laptop kernel: [ 1481.635289] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 23621, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:14:38 cs219-laptop kernel: [ 1481.660588] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 23701, tx_rate: 48M, loss ratio: 17, window size: 80
Feb 26 18:14:39 cs219-laptop kernel: [ 1481.670986] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 23781, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:14:39 cs219-laptop kernel: [ 1481.676852] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 23861, tx_rate: 48M, loss ratio: 5, window size: 80
Feb 26 18:14:39 cs219-laptop kernel: [ 1481.683015] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 23941, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:14:39 cs219-laptop kernel: [ 1481.689110] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 24021, tx_rate: 48M, loss ratio: 10, window size: 80
Feb 26 18:14:39 cs219-laptop kernel: [ 1481.696036] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 24101, tx_rate: 48M, loss ratio: 13, window size: 80
Feb 26 18:14:39 cs219-laptop kernel: [ 1481.704736] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 24181, tx_rate: 48M, loss ratio: 15, window size: 80
Feb 26 18:14:40 cs219-laptop kernel: [ 1481.723004] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 24261, tx_rate: 48M, loss ratio: 8, window size: 80
Feb 26 18:14:40 cs219-laptop kernel: [ 1481.734787] rraa_mod: 06:20:a6:57:ff:32 : tx_count: 24341, tx_rate: 48M, loss ratio: 11, window size: 80
